raw,allen_1,allen_2,allen_3,allen_4,allen_5,allen_6,allen_7,fine,medium,coarse,all,hemisphere,marker,rater,MDMA_1,MDMA_2,MDMA_3,MDMA_4,MDMA_5,MDMA_6,MDMA_7,METH_1,METH_2,METH_3,METH_4,SAL_1,SAL_2,SAL_3,SAL_4,SAL_5,SAL_6,vMDMA_1,vMDMA_2,vMDMA_3,vMDMA_4,vMDMA_5,vMDMA_6,vMDMA_7,vMETH_1,vMETH_2,vMETH_3,vMETH_4,vSAL_1,vSAL_2,vSAL_3,vSAL_4,vSAL_5,vSAL_6
accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,DR,0.0,0.0,909.0,62.0,41.0,156.0,415.0,0.0,0.0,35.0,0.0,17.0,2.0,0.0,53.0,0.0,11.0,0.0,0.0,11.34319399999999,0.7716519999999994,0.8815720000000008,1.188663999999999,5.756948999999991,0.0,0.0016200000000000001,0.8824400000000006,0.0,0.0,0.0,0.0,7.1419320000000095,0.0,0.27313200000000015
accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,JS,0.0,0.0,512.0,35.0,23.0,62.0,516.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,322.0,0.0,2.0,0.0,0.0,11.34319399999999,0.7716519999999994,0.8815720000000008,1.188663999999999,5.756948999999991,0.0,0.0016200000000000001,0.8824400000000006,0.0,0.0,0.0,0.0,7.1419320000000095,0.0,0.27313200000000015
accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,PL,0.0,0.0,661.0,46.0,33.0,85.0,377.0,0.0,0.0,12.0,0.0,6.0,2.0,0.0,157.0,0.0,6.0,0.0,0.0,11.34319399999999,0.7716519999999994,0.8815720000000008,1.188663999999999,5.756948999999991,0.0,0.0016200000000000001,0.8824400000000006,0.0,0.0,0.0,0.0,7.1419320000000095,0.0,0.27313200000000015
accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,SS,0.0,0.0,268.0,15.0,61.0,20.0,181.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,11.34319399999999,0.7716519999999994,0.8815720000000008,1.188663999999999,5.756948999999991,0.0,0.0016200000000000001,0.8824400000000006,0.0,0.0,0.0,0.0,7.1419320000000095,0.0,0.27313200000000015
accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,accessory_olfactory_bulb_mitral_layer,olfactory_areas,olfactory_areas,olfactory_areas,cerebral_cortex,cerebrum,olfactory_areas,olfactory_areas,cerebral_cortex,all,right,tdtomato,TH,0.0,0.0,662.0,51.0,56.0,66.0,388.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,51.0,0.0,4.0,0.0,0.0,11.34319399999999,0.7716519999999994,0.8815720000000008,1.188663999999999,5.756948999999991,0.0,0.0016200000000000001,0.8824400000000006,0.0,0.0,0.0,0.0,7.1419320000000095,0.0,0.27313200000000015
accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,periventricular_zone,hypothalamus,interbrain,brain_stem,accessory_supraoptic_group,periventricular_hypothalamus,hypothalamus,all,right,tdtomato,DR,3.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.001656,0.00142,0.00137,0.001113,0.0016799999999999996,0.0014650000000000002,0.001072,0.001368,0.000776,0.0012950000000000001,0.001585,0.0012799999999999999,0.001545,0.0021,0.0033709999999999994,5.3e-05,0.0013999999999999998
accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,periventricular_zone,hypothalamus,interbrain,brain_stem,accessory_supraoptic_group,periventricular_hypothalamus,hypothalamus,all,right,tdtomato,JS,3.0,3.0,4.0,3.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,0.001656,0.00142,0.00137,0.001113,0.0016799999999999996,0.0014650000000000002,0.001072,0.001368,0.000776,0.0012950000000000001,0.001585,0.0012799999999999999,0.001545,0.0021,0.0033709999999999994,5.3e-05,0.0013999999999999998
accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,periventricular_zone,hypothalamus,interbrain,brain_stem,accessory_supraoptic_group,periventricular_hypothalamus,hypothalamus,all,right,tdtomato,PL,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.001656,0.00142,0.00137,0.001113,0.0016799999999999996,0.0014650000000000002,0.001072,0.001368,0.000776,0.0012950000000000001,0.001585,0.0012799999999999999,0.001545,0.0021,0.0033709999999999994,5.3e-05,0.0013999999999999998
accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,periventricular_zone,hypothalamus,interbrain,brain_stem,accessory_supraoptic_group,periventricular_hypothalamus,hypothalamus,all,right,tdtomato,SS,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.001656,0.00142,0.00137,0.001113,0.0016799999999999996,0.0014650000000000002,0.001072,0.001368,0.000776,0.0012950000000000001,0.001585,0.0012799999999999999,0.001545,0.0021,0.0033709999999999994,5.3e-05,0.0013999999999999998
accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,accessory_supraoptic_group,periventricular_zone,hypothalamus,interbrain,brain_stem,accessory_supraoptic_group,periventricular_hypothalamus,hypothalamus,all,right,tdtomato,TH,1.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.001656,0.00142,0.00137,0.001113,0.0016799999999999996,0.0014650000000000002,0.001072,0.001368,0.000776,0.0012950000000000001,0.001585,0.0012799999999999999,0.001545,0.0021,0.0033709999999999994,5.3e-05,0.0013999999999999998
